User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
18711780,female,25,156.0,51.0,22.0,99.0,40.7
13362491,male,69,168.0,71.0,20.0,107.0,40.5
18020852,female,40,174.0,68.0,5.0,87.0,38.9
13805537,female,21,172.0,71.0,10.0,88.0,39.8
18536286,female,25,174.0,72.0,9.0,93.0,39.6
12881038,male,29,204.0,98.0,18.0,97.0,40.3
10531287,female,68,171.0,67.0,3.0,85.0,38.5
10717758,male,74,188.0,93.0,5.0,85.0,39.2
18400734,male,20,198.0,102.0,10.0,89.0,39.5
10186484,male,22,203.0,97.0,8.0,90.0,39.4
11028752,male,24,180.0,84.0,8.0,97.0,39.6
16648415,male,32,174.0,77.0,3.0,79.0,38.6
16980939,female,59,183.0,84.0,12.0,86.0,40.2
19616006,female,36,159.0,61.0,13.0,91.0,39.9
14997748,female,53,172.0,73.0,6.0,75.0,39.5
17573893,female,28,159.0,60.0,12.0,91.0,39.9
18917977,male,27,181.0,81.0,14.0,86.0,40.5
19057258,male,20,173.0,68.0,4.0,87.0,39.1
16194704,male,71,168.0,68.0,18.0,98.0,40.2
15836080,male,25,186.0,84.0,26.0,111.0,40.7
10280733,female,60,162.0,59.0,24.0,112.0,40.6
17456188,male,76,192.0,95.0,17.0,101.0,40.3
11863051,male,72,192.0,102.0,12.0,98.0,40.0
16044552,female,72,153.0,58.0,12.0,90.0,40.0
12906729,male,47,154.0,54.0,9.0,94.0,39.8
10643480,female,31,168.0,67.0,13.0,95.0,40.0
11452096,male,27,183.0,80.0,13.0,94.0,39.8
19608453,male,55,173.0,74.0,9.0,86.0,39.7
15157306,male,66,198.0,96.0,6.0,86.0,39.1
14924291,male,28,178.0,85.0,24.0,110.0,40.7
15126790,male,42,175.0,78.0,25.0,111.0,40.9
14434937,female,21,155.0,55.0,29.0,112.0,40.9
11983096,female,47,168.0,69.0,7.0,90.0,39.5
19436934,female,22,161.0,55.0,29.0,102.0,40.6
14799787,female,29,147.0,50.0,15.0,97.0,40.0
16170508,male,21,178.0,79.0,11.0,86.0,39.7
19830011,female,64,165.0,66.0,8.0,80.0,39.4
13236637,female,62,160.0,59.0,5.0,82.0,39.1
16583879,female,47,172.0,70.0,19.0,99.0,40.4
14707960,male,51,192.0,94.0,14.0,102.0,40.3
15628837,male,27,178.0,78.0,18.0,94.0,40.2
18427366,male,25,189.0,97.0,27.0,103.0,40.7
12229778,female,41,184.0,83.0,28.0,102.0,40.9
17699499,male,24,174.0,76.0,21.0,98.0,40.6
18096377,male,31,188.0,90.0,11.0,99.0,40.5
10753570,male,44,166.0,75.0,3.0,93.0,38.6
11844039,female,50,164.0,62.0,17.0,107.0,40.4
19050083,female,56,163.0,59.0,5.0,89.0,38.7
17373512,male,23,192.0,91.0,14.0,84.0,40.2
10234951,male,62,178.0,79.0,26.0,104.0,40.7
18994286,male,37,170.0,66.0,15.0,103.0,39.9
12356798,male,77,186.0,93.0,29.0,102.0,40.8
17420315,female,43,148.0,52.0,29.0,108.0,40.5
16334614,male,37,193.0,95.0,8.0,84.0,39.8
19105093,male,34,172.0,75.0,8.0,94.0,39.3
16311850,male,23,185.0,88.0,8.0,91.0,39.6
14417033,male,43,190.0,96.0,11.0,98.0,39.7
10990518,female,56,158.0,58.0,24.0,104.0,40.2
14846070,female,41,176.0,77.0,4.0,94.0,38.6
15135673,male,70,198.0,108.0,9.0,85.0,39.8
13149200,female,27,158.0,56.0,25.0,97.0,40.9
10191695,male,21,200.0,98.0,29.0,111.0,40.7
18206714,female,53,151.0,60.0,20.0,96.0,40.5
14675979,male,32,192.0,92.0,19.0,102.0,40.6
13240724,male,30,181.0,81.0,9.0,97.0,39.8
12819856,female,36,165.0,62.0,6.0,83.0,39.3
16547119,female,69,152.0,52.0,2.0,88.0,38.4
12615928,male,29,194.0,87.0,9.0,86.0,39.5
15785718,female,59,163.0,61.0,25.0,103.0,41.0
11627770,male,77,194.0,90.0,24.0,103.0,40.7
10599351,male,23,182.0,83.0,20.0,104.0,40.2
19438385,female,39,170.0,71.0,12.0,95.0,40.4
10861136,male,72,173.0,76.0,3.0,81.0,39.0
10028049,male,40,180.0,78.0,14.0,89.0,40.1
17670013,female,29,164.0,65.0,24.0,106.0,40.8
17492724,male,31,207.0,111.0,6.0,92.0,39.3
13242928,male,20,169.0,70.0,22.0,97.0,40.5
17937508,female,22,172.0,65.0,25.0,109.0,40.6
12486029,female,23,169.0,60.0,21.0,99.0,40.5
10892729,male,53,181.0,84.0,16.0,90.0,40.1
13569411,male,49,183.0,92.0,16.0,103.0,40.3
13840094,male,25,176.0,74.0,19.0,107.0,40.5
18391534,female,47,166.0,68.0,27.0,103.0,40.9
11340756,female,63,153.0,55.0,16.0,104.0,40.1
16314064,male,46,185.0,90.0,17.0,95.0,40.1
17208089,female,20,158.0,55.0,20.0,105.0,40.5
11438272,female,52,154.0,60.0,21.0,102.0,40.4
15425554,female,29,171.0,71.0,9.0,89.0,40.0
19776549,female,30,144.0,42.0,24.0,105.0,41.0
10174276,female,40,171.0,65.0,20.0,101.0,40.7
19713904,female,64,186.0,85.0,26.0,106.0,40.9
17516170,female,28,189.0,86.0,22.0,104.0,40.7
16980611,male,21,193.0,94.0,10.0,90.0,39.9
12529552,female,61,173.0,69.0,14.0,91.0,40.2
14794863,female,73,177.0,75.0,2.0,87.0,38.5
13297449,male,64,177.0,81.0,7.0,85.0,39.8
19512043,female,30,150.0,54.0,7.0,88.0,39.3
19750901,female,49,152.0,53.0,26.0,104.0,40.7
13842673,female,51,169.0,67.0,23.0,97.0,40.5
17843406,female,33,155.0,57.0,12.0,102.0,40.0
19385688,female,68,158.0,58.0,14.0,85.0,40.2
16421631,male,33,185.0,91.0,12.0,94.0,40.1
19253266,female,30,159.0,60.0,16.0,89.0,40.4
18669158,female,57,175.0,74.0,15.0,94.0,40.4
10928223,female,21,165.0,65.0,24.0,106.0,40.7
15930189,male,28,188.0,84.0,22.0,105.0,40.8
13110646,male,37,173.0,79.0,26.0,107.0,40.8
17413442,female,60,171.0,71.0,30.0,115.0,40.9
14879979,female,21,162.0,63.0,8.0,91.0,39.8
14969508,female,55,164.0,60.0,8.0,80.0,39.7
15311791,female,38,171.0,65.0,2.0,82.0,37.8
19716527,male,53,182.0,89.0,14.0,92.0,40.1
10477080,female,44,168.0,66.0,25.0,110.0,40.7
12385786,female,20,150.0,53.0,3.0,77.0,38.6
11300311,female,37,156.0,62.0,12.0,87.0,39.9
10680585,female,48,181.0,74.0,26.0,102.0,40.9
10222741,male,28,173.0,73.0,20.0,104.0,40.2
15241364,female,38,169.0,70.0,16.0,100.0,39.9
10515749,female,56,169.0,65.0,26.0,100.0,40.9
13371019,female,24,170.0,66.0,3.0,88.0,38.8
15820772,female,22,181.0,72.0,30.0,111.0,40.6
14090060,male,69,184.0,87.0,18.0,91.0,40.0
10872561,female,41,160.0,62.0,4.0,83.0,39.0
13629489,male,67,155.0,60.0,20.0,101.0,40.6
14353162,female,20,152.0,54.0,17.0,94.0,40.3
12423844,male,25,179.0,83.0,4.0,84.0,38.9
18505250,female,26,185.0,76.0,23.0,97.0,40.7
11335374,male,24,166.0,70.0,9.0,91.0,39.6
11385369,male,72,183.0,89.0,5.0,79.0,39.0
16542211,female,59,177.0,78.0,19.0,97.0,40.1
17263400,male,46,195.0,93.0,17.0,103.0,40.4
16682595,male,53,173.0,77.0,11.0,90.0,39.7
17634227,male,29,186.0,87.0,23.0,104.0,40.6
10338403,male,40,189.0,92.0,26.0,116.0,40.9
10657001,female,32,155.0,56.0,27.0,107.0,40.4
11688497,female,48,176.0,76.0,21.0,92.0,40.3
15593888,female,69,170.0,65.0,10.0,91.0,39.6
16104833,female,21,158.0,58.0,11.0,88.0,40.0
12047532,female,43,150.0,54.0,23.0,106.0,40.7
15641395,female,49,168.0,63.0,22.0,96.0,40.7
10081258,male,63,184.0,91.0,18.0,98.0,40.6
19477660,male,54,199.0,97.0,11.0,96.0,39.9
12386338,male,54,187.0,85.0,26.0,96.0,40.7
17867595,male,56,167.0,71.0,15.0,95.0,39.9
15269170,male,50,181.0,86.0,4.0,87.0,38.9
15348271,female,24,150.0,53.0,4.0,87.0,38.8
19630701,male,38,206.0,111.0,16.0,97.0,40.4
12748283,female,26,167.0,69.0,16.0,98.0,40.2
19397915,male,28,182.0,87.0,29.0,104.0,40.8
11667896,female,54,138.0,41.0,30.0,113.0,41.1
13203902,female,27,147.0,52.0,13.0,87.0,39.9
18065741,male,67,176.0,78.0,27.0,101.0,40.8
12660464,female,27,160.0,56.0,18.0,111.0,40.4
13089207,female,74,171.0,74.0,1.0,83.0,37.8
17471625,male,38,171.0,72.0,30.0,111.0,40.9
18988497,female,30,168.0,64.0,4.0,90.0,39.0
16528482,female,67,167.0,70.0,14.0,93.0,39.9
13468507,male,35,192.0,94.0,20.0,105.0,40.5
16309125,male,34,194.0,98.0,7.0,84.0,39.2
15276588,female,26,163.0,65.0,14.0,92.0,40.2
19701489,male,23,187.0,87.0,16.0,92.0,40.4
11249122,male,56,185.0,90.0,25.0,105.0,40.5
18642806,female,69,160.0,60.0,24.0,104.0,40.9
15560785,male,53,183.0,85.0,24.0,105.0,40.8
14550848,female,36,163.0,59.0,4.0,83.0,38.9
11503477,male,75,168.0,65.0,10.0,84.0,39.6
17793407,female,22,167.0,64.0,13.0,93.0,39.8
12223324,female,69,175.0,68.0,15.0,98.0,40.0
19542357,male,20,182.0,86.0,4.0,86.0,38.6
12276044,female,63,161.0,57.0,2.0,86.0,38.7
15714145,female,23,173.0,69.0,24.0,105.0,40.8
18979317,male,44,183.0,87.0,27.0,104.0,40.7
11454330,female,36,168.0,69.0,13.0,101.0,39.9
10570131,male,63,193.0,99.0,7.0,87.0,39.7
17510042,male,78,209.0,112.0,4.0,85.0,38.6
11667209,female,52,157.0,59.0,29.0,111.0,40.8
15706574,female,57,161.0,61.0,23.0,102.0,40.5
14518081,female,65,160.0,60.0,1.0,79.0,37.9
15005359,female,27,160.0,58.0,8.0,86.0,39.5
16460270,male,60,175.0,83.0,5.0,87.0,39.4
11262413,male,69,190.0,96.0,4.0,93.0,38.8
13763629,female,21,174.0,65.0,20.0,110.0,40.7
15347143,male,28,185.0,86.0,23.0,107.0,40.5
12751903,female,22,171.0,63.0,28.0,107.0,40.8
15626568,female,75,169.0,66.0,29.0,102.0,40.8
15508675,male,22,181.0,81.0,28.0,111.0,40.8
14554560,female,27,157.0,54.0,10.0,92.0,40.2
11140711,female,26,170.0,73.0,10.0,85.0,39.9
18972738,female,25,185.0,83.0,16.0,105.0,40.3
10052574,female,52,157.0,56.0,26.0,110.0,40.8
13518939,female,46,169.0,67.0,8.0,84.0,39.8
18571414,male,43,184.0,87.0,23.0,106.0,40.6
15387253,female,30,164.0,61.0,4.0,86.0,39.0
10295966,male,62,191.0,94.0,17.0,96.0,39.9
10798827,male,36,179.0,77.0,23.0,110.0,40.7
17122324,female,31,170.0,67.0,22.0,108.0,40.6
10891870,male,21,178.0,83.0,7.0,91.0,39.3
19126556,female,61,175.0,78.0,8.0,82.0,39.4
18203033,female,28,160.0,53.0,15.0,105.0,39.9
17901625,female,30,164.0,66.0,1.0,67.0,38.1
13421333,male,70,189.0,87.0,12.0,88.0,40.3
18998713,male,66,176.0,81.0,8.0,89.0,39.9
18315762,female,51,173.0,72.0,29.0,107.0,41.1
11352685,female,20,132.0,41.0,5.0,85.0,39.3
19264238,male,26,171.0,67.0,18.0,93.0,40.7
15621286,female,24,169.0,65.0,8.0,95.0,39.5
19862023,male,62,203.0,108.0,3.0,86.0,38.2
19427819,male,37,192.0,97.0,27.0,103.0,40.7
14960806,female,28,155.0,53.0,26.0,107.0,40.9
12325020,male,22,174.0,76.0,15.0,93.0,40.6
17128328,female,30,170.0,65.0,5.0,75.0,39.3
18379705,male,37,195.0,102.0,1.0,76.0,37.7
18740260,female,52,165.0,68.0,12.0,91.0,40.2
11890127,male,45,195.0,100.0,8.0,99.0,39.7
16672612,female,73,152.0,52.0,19.0,98.0,40.4
10005485,female,38,178.0,77.0,14.0,82.0,40.5
18283695,male,75,184.0,89.0,22.0,97.0,40.7
14182152,male,40,199.0,96.0,19.0,92.0,40.5
10454713,female,27,164.0,63.0,22.0,102.0,40.9
10233013,male,56,185.0,93.0,5.0,81.0,39.0
19256894,female,35,177.0,71.0,8.0,95.0,39.7
15105413,female,21,160.0,55.0,3.0,81.0,38.7
11831385,female,23,169.0,73.0,15.0,86.0,39.9
19406860,female,24,167.0,63.0,24.0,97.0,40.6
13457325,female,40,181.0,79.0,20.0,97.0,40.5
18381905,female,28,172.0,63.0,1.0,81.0,37.7
10613982,female,39,164.0,61.0,17.0,95.0,40.4
19080187,female,34,159.0,63.0,8.0,96.0,39.7
11593363,female,63,159.0,59.0,29.0,106.0,40.8
18121357,male,38,185.0,88.0,23.0,108.0,40.3
18758626,male,59,176.0,80.0,7.0,89.0,39.4
15433277,female,22,144.0,46.0,22.0,99.0,40.7
10840798,male,25,171.0,75.0,28.0,102.0,40.8
10976044,male,38,169.0,78.0,6.0,97.0,39.5
12017075,female,30,170.0,67.0,14.0,94.0,40.2
17110501,male,57,209.0,120.0,26.0,105.0,41.0
13126527,female,48,156.0,54.0,23.0,106.0,40.4
13379477,female,45,160.0,61.0,13.0,102.0,40.1
13968503,male,77,202.0,103.0,17.0,92.0,40.1
15029198,female,42,161.0,64.0,2.0,85.0,38.2
18466669,female,23,156.0,55.0,14.0,86.0,40.3
18678057,female,37,160.0,59.0,9.0,95.0,39.9
11969353,female,22,169.0,67.0,8.0,90.0,39.3
10065149,male,36,182.0,82.0,8.0,90.0,39.5
14494762,female,21,187.0,81.0,16.0,89.0,40.2
10654675,female,62,178.0,73.0,8.0,84.0,39.6
18368131,female,41,164.0,60.0,11.0,91.0,39.8
12702791,female,57,167.0,63.0,21.0,100.0,40.5
16806903,female,31,157.0,57.0,10.0,95.0,40.0
19369800,female,35,155.0,54.0,17.0,101.0,40.4
11581939,female,54,185.0,78.0,13.0,93.0,40.0
16253784,female,37,164.0,67.0,19.0,89.0,40.1
16130391,male,38,191.0,87.0,3.0,82.0,38.7
16684929,female,26,165.0,60.0,17.0,95.0,40.4
18833583,female,78,159.0,59.0,8.0,88.0,39.8
18927743,female,62,161.0,57.0,27.0,98.0,40.6
17835572,female,21,152.0,50.0,1.0,86.0,37.3
11458791,male,77,183.0,84.0,9.0,88.0,39.9
18078068,female,28,162.0,61.0,12.0,92.0,39.9
17322258,male,20,170.0,72.0,29.0,113.0,40.9
13124716,male,45,187.0,89.0,8.0,82.0,39.6
19767945,female,35,170.0,64.0,24.0,102.0,40.6
15032342,male,49,188.0,85.0,22.0,106.0,40.8
12486687,female,75,148.0,51.0,30.0,104.0,40.9
15167420,female,58,151.0,55.0,24.0,104.0,40.3
12131294,female,44,158.0,54.0,12.0,100.0,40.1
12281792,male,53,181.0,79.0,15.0,98.0,40.2
19009953,female,35,166.0,63.0,13.0,101.0,39.8
18059787,female,32,158.0,60.0,17.0,105.0,40.0
18135803,female,21,160.0,56.0,11.0,84.0,39.9
16014309,female,70,178.0,81.0,8.0,93.0,39.5
10548379,male,78,179.0,80.0,21.0,100.0,40.5
15546667,female,37,167.0,67.0,26.0,108.0,40.7
11910418,male,20,179.0,78.0,15.0,88.0,40.3
13224621,female,23,157.0,54.0,30.0,112.0,40.9
10984640,male,46,176.0,83.0,16.0,98.0,39.9
11836585,female,22,161.0,63.0,1.0,73.0,37.5
11296917,male,54,183.0,83.0,14.0,101.0,40.2
16312376,male,22,196.0,97.0,14.0,94.0,40.0
12934896,female,35,151.0,57.0,21.0,99.0,40.4
18180107,female,46,162.0,66.0,7.0,92.0,39.4
11733676,male,22,191.0,93.0,14.0,98.0,40.2
19825011,female,65,158.0,58.0,24.0,105.0,40.8
14212432,male,35,179.0,77.0,25.0,105.0,40.6
10458722,male,45,193.0,93.0,2.0,87.0,38.4
10146286,female,33,163.0,63.0,27.0,102.0,40.6
11125155,male,78,189.0,90.0,28.0,104.0,41.1
14837372,female,77,161.0,63.0,28.0,106.0,40.9
11160152,female,24,166.0,64.0,25.0,106.0,40.8
10597620,male,55,193.0,100.0,21.0,100.0,40.6
18181716,male,59,177.0,83.0,19.0,104.0,41.0
10403248,male,33,191.0,97.0,14.0,94.0,40.1
10706378,female,75,178.0,76.0,6.0,90.0,39.2
12528072,female,31,158.0,53.0,10.0,91.0,40.0
12794499,male,31,196.0,95.0,23.0,100.0,40.9
10969709,male,37,172.0,72.0,14.0,97.0,40.3
18688645,male,45,177.0,79.0,24.0,104.0,40.5
13390903,female,42,160.0,54.0,25.0,106.0,41.1
13670141,male,46,179.0,79.0,20.0,104.0,40.4
18527201,male,20,180.0,82.0,11.0,92.0,40.1
11186784,male,25,184.0,77.0,10.0,83.0,39.7
12903517,female,21,165.0,59.0,27.0,113.0,40.7
15261848,female,44,169.0,67.0,24.0,88.0,40.9
15119665,female,59,149.0,55.0,2.0,77.0,38.3
13957815,female,56,150.0,51.0,6.0,88.0,39.3
18323429,female,25,155.0,55.0,18.0,95.0,40.8
13246062,male,29,187.0,82.0,15.0,97.0,40.1
11883663,female,34,159.0,57.0,5.0,89.0,39.2
13827457,male,71,185.0,93.0,24.0,102.0,40.9
19031605,male,41,183.0,83.0,11.0,96.0,39.8
17131190,male,32,178.0,77.0,29.0,112.0,40.5
13087325,male,35,164.0,68.0,4.0,79.0,38.8
15291398,male,66,183.0,86.0,15.0,94.0,40.3
11565892,female,20,165.0,63.0,23.0,111.0,40.7
16855446,female,27,170.0,66.0,5.0,82.0,39.1
19381713,female,47,165.0,67.0,6.0,89.0,39.5
12123004,female,44,174.0,67.0,8.0,87.0,39.9
11161653,female,30,158.0,57.0,29.0,117.0,40.7
14725194,female,55,177.0,77.0,9.0,90.0,39.7
13837437,male,55,192.0,96.0,24.0,97.0,40.8
18715639,female,79,153.0,59.0,16.0,94.0,40.5
16515672,male,75,171.0,73.0,22.0,97.0,40.6
10968618,female,52,160.0,57.0,25.0,105.0,40.7
14227048,male,50,183.0,91.0,15.0,108.0,40.0
19927200,male,67,180.0,88.0,15.0,100.0,40.2
15909353,male,20,200.0,102.0,23.0,101.0,40.7
18710123,female,26,169.0,70.0,19.0,99.0,40.6
17159260,male,23,166.0,71.0,21.0,105.0,40.2
14905628,female,33,166.0,62.0,6.0,90.0,39.3
17901816,female,29,165.0,58.0,9.0,84.0,39.5
13728699,male,31,188.0,96.0,21.0,94.0,40.6
18750279,male,48,193.0,96.0,21.0,102.0,40.4
19662487,male,59,193.0,94.0,24.0,101.0,40.8
16109947,male,78,179.0,93.0,1.0,79.0,37.6
17198156,female,45,161.0,60.0,4.0,84.0,38.7
19271328,female,71,165.0,60.0,12.0,93.0,40.1
13267190,male,31,178.0,80.0,27.0,107.0,40.7
13627118,female,46,147.0,50.0,8.0,83.0,39.4
18884821,female,28,163.0,64.0,14.0,98.0,40.4
19626098,female,32,160.0,57.0,27.0,110.0,40.7
13805612,male,31,182.0,76.0,1.0,84.0,37.5
13457210,male,32,170.0,78.0,16.0,98.0,40.3
11491910,female,63,177.0,78.0,3.0,73.0,38.6
13404491,female,71,156.0,61.0,9.0,97.0,39.6
16417152,male,63,172.0,79.0,15.0,101.0,40.5
11413986,female,33,179.0,73.0,23.0,104.0,40.8
10785168,male,22,170.0,68.0,21.0,103.0,40.4
19312299,female,59,153.0,54.0,26.0,108.0,40.9
18544558,male,54,189.0,90.0,24.0,103.0,40.2
11355616,male,73,163.0,70.0,24.0,102.0,41.1
13640295,female,21,176.0,70.0,2.0,78.0,38.1
10682662,female,52,168.0,68.0,18.0,95.0,40.6
19648443,male,36,190.0,92.0,19.0,98.0,40.6
13029586,female,23,146.0,45.0,18.0,96.0,40.2
12291793,female,30,161.0,61.0,30.0,106.0,40.8
19803133,male,25,180.0,85.0,23.0,105.0,41.0
18281071,male,73,193.0,97.0,10.0,87.0,40.0
19304988,female,25,150.0,50.0,21.0,107.0,40.5
13474816,female,20,168.0,65.0,15.0,94.0,40.1
12978657,male,63,179.0,83.0,16.0,92.0,40.2
11060769,female,42,160.0,58.0,17.0,91.0,40.5
11414626,male,30,182.0,86.0,25.0,94.0,41.0
19235997,female,31,166.0,64.0,26.0,104.0,40.8
15799596,female,21,175.0,74.0,12.0,96.0,40.0
15586758,female,29,152.0,56.0,25.0,94.0,40.7
18640510,male,46,170.0,72.0,16.0,94.0,40.1
16781294,female,51,180.0,83.0,15.0,87.0,40.5
16572386,female,32,169.0,66.0,24.0,109.0,40.8
17788845,male,30,176.0,78.0,8.0,87.0,39.6
12113470,male,23,182.0,84.0,15.0,93.0,40.6
10295845,male,45,198.0,100.0,16.0,97.0,39.9
16654966,male,71,168.0,74.0,18.0,102.0,40.3
16407445,female,29,159.0,59.0,21.0,100.0,40.5
15141915,female,32,146.0,51.0,13.0,86.0,39.9
13842156,male,43,194.0,96.0,13.0,95.0,40.0
12289910,female,58,161.0,62.0,19.0,104.0,40.5
18855641,female,46,169.0,73.0,19.0,101.0,40.5
15816958,male,51,205.0,109.0,14.0,94.0,40.1
17043208,female,77,166.0,63.0,19.0,107.0,40.5
11651821,male,33,190.0,90.0,11.0,101.0,40.0
15873077,male,20,178.0,79.0,4.0,78.0,38.7
16582556,male,33,183.0,87.0,23.0,100.0,41.3
18357946,male,55,184.0,92.0,17.0,97.0,40.5
11450464,male,21,171.0,72.0,5.0,86.0,39.4
19919092,male,50,180.0,83.0,29.0,116.0,41.2
13407292,female,22,175.0,66.0,7.0,90.0,39.3
11481749,male,30,184.0,90.0,14.0,101.0,39.9
14491797,male,51,183.0,92.0,15.0,99.0,40.2
12214426,male,52,176.0,82.0,4.0,80.0,38.9
10445536,male,67,183.0,91.0,15.0,93.0,40.5
14164390,female,38,165.0,61.0,25.0,107.0,40.6
12359689,female,24,154.0,57.0,2.0,79.0,38.1
12474268,female,77,170.0,75.0,7.0,87.0,39.8
17429172,male,76,184.0,90.0,17.0,101.0,40.1
12820206,male,29,186.0,90.0,8.0,91.0,39.6
18417821,female,33,172.0,68.0,12.0,93.0,40.3
16636410,male,38,189.0,91.0,15.0,101.0,40.0
18201106,female,31,172.0,72.0,27.0,112.0,41.0
19357189,female,67,173.0,74.0,4.0,76.0,38.8
17674269,male,37,170.0,76.0,7.0,86.0,39.3
16396497,female,23,160.0,59.0,5.0,88.0,39.4
11277863,male,45,193.0,93.0,6.0,90.0,39.7
11170599,female,21,175.0,67.0,17.0,93.0,40.4
11604267,female,26,166.0,64.0,20.0,92.0,40.3
12424035,female,41,165.0,67.0,7.0,88.0,39.4
12680425,female,57,174.0,72.0,24.0,107.0,40.6
19947731,male,37,194.0,96.0,11.0,94.0,39.7
13408614,male,23,176.0,77.0,28.0,102.0,41.1
12005737,female,31,153.0,51.0,5.0,80.0,39.2
10619608,male,61,178.0,86.0,12.0,92.0,39.9
13339255,male,20,192.0,91.0,25.0,94.0,40.8
10062219,female,39,187.0,87.0,13.0,101.0,40.2
16933115,female,73,150.0,50.0,27.0,111.0,41.0
14962517,male,35,200.0,98.0,5.0,93.0,39.4
14566994,female,25,167.0,61.0,24.0,107.0,40.2
14660476,female,68,159.0,63.0,28.0,105.0,41.1
12706670,female,21,160.0,54.0,24.0,103.0,40.3
14509437,male,20,176.0,76.0,26.0,116.0,40.9
14800286,male,47,189.0,89.0,19.0,99.0,40.4
14157044,male,24,199.0,102.0,4.0,86.0,39.2
14314137,male,38,182.0,80.0,23.0,106.0,41.0
12985841,female,41,170.0,68.0,16.0,101.0,40.2
17337270,female,24,171.0,71.0,5.0,87.0,39.2
10901125,male,79,200.0,99.0,13.0,88.0,39.9
11695937,male,65,181.0,83.0,18.0,100.0,40.0
18698939,male,77,181.0,85.0,7.0,85.0,39.5
11948984,male,37,181.0,82.0,26.0,101.0,40.6
12359722,female,45,156.0,60.0,19.0,104.0,40.5
15101589,male,49,189.0,96.0,3.0,86.0,39.0
19379018,female,21,188.0,78.0,21.0,91.0,41.0
17866224,male,37,175.0,74.0,18.0,95.0,40.3
14157597,male,42,192.0,90.0,18.0,94.0,40.3
13091299,male,35,173.0,78.0,12.0,85.0,40.0
13563184,male,68,186.0,94.0,8.0,87.0,39.6
11068822,female,39,174.0,71.0,2.0,88.0,38.3
15839894,male,49,179.0,82.0,23.0,97.0,41.0
18737707,female,49,166.0,63.0,25.0,108.0,40.3
11816376,female,77,183.0,76.0,2.0,81.0,38.3
13852531,female,28,165.0,58.0,5.0,83.0,38.8
14944130,female,24,164.0,63.0,16.0,94.0,40.2
14178709,female,49,156.0,57.0,25.0,112.0,40.9
12955404,female,47,164.0,62.0,3.0,79.0,38.5
16422659,female,43,173.0,67.0,11.0,95.0,39.7
18459426,male,63,181.0,83.0,11.0,95.0,39.6
17621107,male,29,173.0,77.0,13.0,91.0,40.0
16223605,male,66,184.0,89.0,9.0,85.0,39.3
11823837,female,58,169.0,72.0,6.0,89.0,39.1
12610228,female,32,180.0,71.0,1.0,77.0,37.7
14660795,male,50,188.0,95.0,25.0,109.0,40.9
14279716,female,36,160.0,62.0,13.0,99.0,40.1
12070148,female,33,163.0,63.0,12.0,93.0,39.9
14279321,female,34,167.0,66.0,12.0,99.0,39.9
16735236,female,78,160.0,62.0,15.0,91.0,39.9
18098043,female,44,169.0,69.0,7.0,88.0,39.8
13581744,female,40,149.0,54.0,15.0,93.0,40.0
12539849,female,59,169.0,64.0,29.0,114.0,41.1
15132015,male,32,181.0,84.0,17.0,101.0,40.0
14778686,male,68,174.0,76.0,26.0,110.0,40.7
11182154,female,20,160.0,53.0,20.0,97.0,40.5
12401292,male,73,184.0,90.0,10.0,90.0,39.6
19917787,male,45,183.0,86.0,16.0,98.0,40.2
13690411,female,72,170.0,69.0,20.0,107.0,40.4
18261636,male,61,195.0,105.0,11.0,96.0,39.7
14300304,female,20,168.0,63.0,22.0,104.0,40.7
17419235,male,25,196.0,98.0,11.0,87.0,39.9
15668455,female,28,151.0,48.0,25.0,101.0,40.7
19774028,male,40,180.0,84.0,28.0,101.0,41.1
13483132,female,21,162.0,60.0,26.0,98.0,40.6
15115959,male,29,197.0,94.0,17.0,105.0,40.3
14814268,female,20,155.0,54.0,24.0,110.0,40.7
11882329,female,69,167.0,63.0,14.0,98.0,40.2
10556827,female,56,164.0,68.0,10.0,96.0,39.8
16395133,male,24,182.0,86.0,18.0,91.0,40.2
14903579,female,40,157.0,56.0,4.0,87.0,38.4
14450172,male,61,184.0,83.0,12.0,86.0,39.9
13250862,female,56,158.0,57.0,6.0,81.0,38.9
10021419,female,63,159.0,62.0,29.0,104.0,40.4
13655471,female,60,169.0,73.0,10.0,95.0,40.0
12130072,female,50,175.0,77.0,2.0,77.0,38.4
16480674,female,75,179.0,83.0,26.0,109.0,40.8
18556513,male,31,182.0,89.0,18.0,103.0,40.1
16725651,male,40,175.0,77.0,5.0,79.0,39.3
16427377,female,22,165.0,60.0,24.0,105.0,40.9
18010312,female,37,154.0,55.0,6.0,92.0,39.1
19206652,male,47,173.0,79.0,28.0,111.0,40.5
19564498,female,57,161.0,61.0,30.0,116.0,41.0
14486952,male,59,186.0,90.0,9.0,88.0,39.9
11699004,female,28,162.0,65.0,17.0,96.0,40.2
14839686,male,50,184.0,87.0,15.0,96.0,40.1
16843664,male,22,190.0,88.0,16.0,85.0,40.4
17326999,male,44,175.0,73.0,14.0,95.0,40.4
13041275,female,44,162.0,60.0,9.0,87.0,39.2
10797742,male,78,184.0,87.0,11.0,94.0,39.6
19770812,male,25,200.0,99.0,23.0,100.0,40.4
13547603,male,24,178.0,81.0,6.0,85.0,39.7
14445013,female,22,162.0,56.0,2.0,82.0,38.2
19744384,female,38,169.0,70.0,1.0,82.0,37.8
10140238,female,52,157.0,56.0,16.0,93.0,40.2
